0,Fear
0,fear
0,fear
0,fear
0,scared to death
1,abdominal rash
1,eruption
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heels hurt
2,left heel pain
2,pain in my right heel
2,painful heels
2,right heel became painful
2,right heel pain
3,joint crepitus
3,joint crepitus
3,joints poping and cracking
4,black and blue marks
4,discoloration of skin [blotchy] on the neck
4,discolouration of skin
4,discolouration of skin
4,discolouration of skin
5,Tachycardia
5,Tachycardia
5,increase my heart rate
5,my heart rate jumped to 106
5,rapid heart beat
5,tachycardia
5,tachycardia
5,tachycardia
5,tachycardia
5,tachycardia
5,tachycardia
5,tachycardia
5,tachycardia
5,tachycardia
6,diastolic dysfunction
6,diastolic dysfunction
6,diastolic dysfunction
6,stage 1 diastolic dysfunction
7,goitre
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,arthristis
8,arthritice
8,arthritus
8,artritic
8,inflammation of my joints
8,sever arthritic condition
8,severe arthritis
9,rotator cuff syndrome
10,little circulation in my fingers
10,poor peripheral circulation
10,poor peripheral circulation
11,repetitive strain injury
11,repetitive stress syndrome
12,herpes zoster
12,herpes zoster
12,herpes zoster
12,shingles
12,shingles
12,shingles
13,sinus pain
13,sinus pain
14,Contusion of hand
14,contusion of hand
15,athlete's foot
15,tinea pedis
16,flu
16,flu
16,flu
16,flu
16,flu
16,flu
16,flu bug
16,flu bug
16,influenza
16,influenza
16,influenza
16,influenza
16,influenza
16,influenza
16,influenza
16,influenza
16,influenza
17,autoimmune polyarthritis
17,polyarthritis associated with another disorder
18,Tachycardia
18,tachycardia
19,disturbance in physical behaviour
20,occasional thoughts of suicide
20,suicidal thoughts
20,suicidal thoughts
20,suicidal thoughts
20,suicidal thoughts
20,suicidal thoughts
20,thoughts about suicide
20,thoughts of suicide
21,Clumsiness
21,clumsiness
21,clumsiness
21,clumsiness
21,clumsiness
21,clumsiness
22,Hallucinations
22,hallucinations
22,hallucinations
22,hallucinations
22,halucinations
23,disorder of nasal sinus
23,more problems with my sinuses
24,increased lactic acid level
24,serial lactic acid levels consitently well above normal range
25,abnormal vision
25,visual anomalies
26,bed wetting
26,nocturnal enuresis
27,Reduced libido
27,decrease in sexual desire
27,decreased libdo
27,decreased libido
27,decreased libido
27,lack libido
27,loss of any sex drive
27,loss of libido
27,loss of libido
27,loss of sex drive
27,loss of sex drv
27,loss of sexual desire
27,loss of sexual drive
27,lost all sexual desires and thoughts
27,low libido
27,low sex drive
27,no sex drive
27,no sex drive
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,reduced libido
27,sex drive has decreased
27,taking one's appetite for sex away
28,do not smoke and have never smoked
28,non-smoker
28,non-smoker
28,non-smoker
29,could barely get out of bed in the morning
29,could barely move
29,could not walk 75 feet
29,could only walk less than 100 meters
29,decreased mobility
29,i can't stand or walk for any lengths of time
29,reduced mobility
29,reduced mobility
29,reduced mobility
29,reduced mobility
29,reduced mobility
29,reduced mobility
29,reduced mobility
30,Sharp pain
30,Sharp pain
30,major sharp pain in the side
30,"quick, sharp pain in center of chest"
30,sharp pain
30,sharp pain
30,sharp pain
30,sharp pain
30,sharp pain
30,sharp pain
30,sharp shock like pain in head
31,Weight gain
31,Weight gain
31,gained a lot of weight
31,gaining excess weight
31,put weight on suddenly for no reason
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,wieght gain
32,Menstrual spotting
32,menstrual spotting
32,menstrual spotting
32,menstrual spotting
32,menstrual spotting
32,spotting
32,spotting problems
33,gastric ulcer with perforation
33,perforated ulcer
34,Abdominal colic
34,Abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal colic
34,abdominal cramping
34,abdominal cramps
34,abdominal cramps
34,abdominal cramps
34,abdominal cramps and pain
34,abominal cramps
34,bowel/uterine cramping
34,intestinal pain
34,severe colon cramping
35,bacterial sepsis
35,septicaemia
36,metatarsalgia
37,Pain in lower limb
37,Pain in lower limb
37,Pain in lower limb
37,Pain in lower limb
37,ache and discomfort in my legs
