0,'scared' feeling
0,Fear
0,Fear
0,Fear
0,fear
0,scared to death
1,Abdominal rash
1,Eruption
2,Heel pain
2,Heel pain
2,Heel pain
2,Heel pain
2,Heel pain
2,Heel pain
2,Heel pain
2,Heel pain
2,Heel pain
2,Heel pain
2,heel pain
2,heel pain
2,heel pain
2,heel pain
2,heels hurt
2,pain in my right heel
2,painful heels
2,right heel became painful
3,Joint crepitus
3,Joint crepitus
3,cracking sensations in my joints
3,joints poping and cracking
4,Discolouration of skin
4,Discolouration of skin
4,Discolouration of skin
4,purple sploches around waist
5,Tachycardia
5,Tachycardia
5,Tachycardia
5,Tachycardia
5,Tachycardia
5,Tachycardia
5,Tachycardia
5,fast and slow heartbeat
5,increase my heart rate
5,increased heart rate
5,my heart rate jumped to 106
5,rapid heart beat
5,tachycardia
5,tachycardia
6,Diastolic dysfunction
6,Diastolic dysfunction
6,diastolic dysfunction
6,stage 1 diastolic dysfunction
7,Goitre
8,ARTHRITIS
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,Arthritis
8,arthristis
8,arthrites
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritis
8,arthritus
8,inflammation of my joints
8,sever arthritic condition
9,Rotator cuff syndrome
9,torn rotator cuff
10,Poor peripheral circulation
10,Poor peripheral circulation
10,poor circulation
11,Repetitive strain injury
11,Repetitive stress syndrome
12,Herpes zoster
12,Herpes zoster
12,Herpes zoster
12,shingles
12,shingles
13,Sinus pain
13,sinus pain
14,Contusion of hand
14,large dark bruise on hand
15,Tinea pedis
16,Influenza
16,Influenza
16,Influenza
16,Influenza
16,Influenza
16,Influenza
16,Influenza
16,Influenza
16,Influenza
16,flu
16,flu
16,flu
16,flu
16,flu
16,flu
16,flu bug
17,Polyarthritis associated with another disorder
17,autoimmune polyarthritis
18,Tachycardia
18,elevated heart rate
19,Disturbance in physical behaviour
19,changes in physical activity
20,Suicidal thoughts
20,Suicidal thoughts
20,Suicidal thoughts
20,Suicidal thoughts
20,occasional thoughts of suicide
20,suicidal thoughts
20,thoughts about suicide
20,thoughts of suicide
21,Clumsiness
21,Clumsiness
21,Clumsiness
21,clumsiness
21,clumsiness
21,clumsiness
22,Hallucinations
22,Hallucinations
22,Hallucinations
22,hallucinations
22,halucinations
22,halucinations during day
23,Disorder of nasal sinus
24,Increased lactic acid level
25,Abnormal vision
25,visual anomalies
26,Nocturnal enuresis
26,bed wetting
27,Lack libido
27,Low Libido
27,Low sex drive
27,No sex drive
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Reduced libido
27,Sex drive has decreased
27,decreased libdo
27,decreased libido
27,decreased libido
27,decreased sex drive
27,loss of any sex drive
27,loss of libido
27,loss of libido
27,loss of sex drive
27,loss of sex drv
27,loss of sexual desire
27,loss of sexual drive
27,lost all sexual desires and thoughts
27,no sex drive
27,no sex drive
27,taking one's appetite for sex away
28,No smoking
28,Non-smoker
28,Non-smoker
28,Non-smoker
28,don't smoke
29,Reduced mobility
29,Reduced mobility
29,Reduced mobility
29,Reduced mobility
29,Reduced mobility
29,Reduced mobility
29,Reduced mobility
29,could barely get out of bed in the morning
29,could hardly move
29,could only walk less than 100 meters
29,decreased mobility
30,Sharp pain
30,Sharp pain
30,Sharp pain
30,Sharp pain
30,Sharp pain
30,Sharp pain
30,major sharp pain in the side
30,"quick, sharp pain in center of chest"
30,sharp pain in my stomach
30,sharp pain in the ball of my right foot
30,sharp pain shoulder
31,WEIGHT GAIN
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,Weight gain
31,gained a lot of weight
31,gaining excess weight
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,weight gain
31,wieght gain
32,Menstrual spotting
32,Menstrual spotting
32,Menstrual spotting
32,Menstrual spotting
32,spotting
32,spotting
32,spotting problems
33,Gastric ulcer with perforation
33,perforated ulcer
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal colic
34,Abdominal cramps
34,abdominal cramps
34,abdominal cramps
34,abdominal cramps
34,abdominal cramps
34,abdominal cramps and pain
34,abominal cramps
34,bowel/uterine cramping
34,intestinal pain
34,intestinal/stomach pain
34,severe colon cramping
35,Bacterial sepsis
35,septicaemia
36,Metatarsalgia
36,metatarsalgia
37,Aching in legs
37,Leg pain
37,Leg pains
37,Lower legs have been hurting
37,Pain in lower limb
37,Pain in lower limb
37,Pain in lower limb
